cityname,i_o_length,prediction_horizon,grid_size,time_stamp,MSE_train
london,4,1,55,3811,1294.055755477801
london,4,1,55,5982,922.4821408327009
london,4,1,55,4227,283.0272400849678
london,4,1,55,3973,1449.6870255127853
london,4,1,55,9374,718.7010981008253
london,4,1,55,4354,1383.9431255836032
london,4,1,55,9033,204.21834376961547
london,4,1,55,8529,759.7038130806145
london,4,1,55,4020,2227.274572470074
london,4,1,55,6804,846.2648319502058
london,4,1,55,8120,103.4690696730652
london,4,1,55,75,209.9790868836857
london,4,1,55,9198,874.8949988339758
london,4,1,55,3173,1346.0614048611026
london,4,1,55,2978,825.9295706027619
london,4,1,55,4751,497.1146330545401
london,4,1,55,5283,371.98833735399387
london,4,1,55,6291,140.47490542933386
london,4,1,55,7979,9558.265006455138
london,4,1,55,6152,805.998414187294
london,4,1,55,9421,668.3813131538577
london,4,1,55,3939,1059.1379935275309
london,4,1,55,3988,735.7760050971162
london,4,1,55,7310,627.4589578315708
london,4,1,55,2498,149.78637604850624
london,4,1,55,5730,946.4038471996424
london,4,1,55,1778,923.0504442774823
london,4,1,55,8808,946.0237518176949
london,4,1,55,5863,333.57978643024
london,4,1,55,8493,929.0246574688425
london,4,1,55,2456,582.7973415483352
london,4,1,55,5524,4232.6889208607145
london,4,1,55,7132,804.0186028037629
london,4,1,55,6111,224.23903500683014
london,4,1,55,800,695.480045031651
london,4,1,55,7759,449.2273407821214
london,4,1,55,9012,1017.5349177275247
london,4,1,55,4116,893.2086127321478
london,4,1,55,8992,1091.177713121142
london,4,1,55,1892,638.7420277472409
london,4,1,55,3589,957.899719382504
london,4,1,55,5898,850.184847908561
london,4,1,55,7346,832.0278464330939
london,4,1,55,2822,1118.7074462136247
london,4,1,55,4523,816.4371451423477
london,4,1,55,9013,941.8614884971921
london,4,1,55,6780,1030.1847548172893
london,4,1,55,4701,812.1399710236634
london,4,1,55,29,84.28272858959379
london,4,1,55,4632,932.140142187268
london,4,1,55,4554,966.553875156799
london,4,1,55,8524,109.32086532520744
london,4,1,55,6863,680.0809174896667
london,4,1,55,1749,1012.8800540013648
london,4,1,55,7553,822.64469905159
london,4,1,55,6423,776.212589405974
london,4,1,55,8022,2872.4519173621625
london,4,1,55,2947,665.2475974000007
london,4,1,55,4193,908.0960090950051
london,4,1,55,479,874.2329267627545
london,4,1,55,5120,690.8690189057594
london,4,1,55,5944,329.40786117158484
london,4,1,55,3967,196.33098412353016
london,4,1,55,5163,450.47770560319015
london,4,1,55,2623,956.3536383180809
london,4,1,55,2609,1046.7734144504973
london,4,1,55,9381,160.7938976287896
london,4,1,55,866,139.32344046012562
london,4,1,55,4752,593.788488668245
london,4,1,55,1980,241.9190069493865
london,4,1,55,2050,1081.39130953901
london,4,1,55,4230,1208.5804913636696
london,4,1,55,428,766.6730455187411
london,4,1,55,8564,608.5346053239682
london,4,1,55,6853,570.1067349987586
london,4,1,55,6166,901.9212318960931
london,4,1,55,4725,901.939075077016
london,4,1,55,2234,721.0671935346043
london,4,1,55,7773,2042.9873454002166
london,4,1,55,1961,1117.4463327377862
london,4,1,55,6570,1272.2613252290791
london,4,1,55,3920,905.8900526766753
london,4,1,55,1234,749.2096833101048
london,4,1,55,7350,962.2826553183673
london,4,1,55,4574,944.3133851500653
london,4,1,55,6802,1101.4588248011794
london,4,1,55,7213,849.1071817434148
london,4,1,55,6444,850.57958215672
london,4,1,55,2770,2298.247136423071
london,4,1,55,4178,1002.1810134346057
london,4,1,55,344,693.2247194715007
london,4,1,55,4746,307.10946234986596
london,4,1,55,2837,796.6006437700795
london,4,1,55,2266,1307.3509638370174
london,4,1,55,7299,1130.6995343474591
london,4,1,55,3284,1140.0061536844457
london,4,1,55,2811,1091.7049062770461
london,4,1,55,2610,1062.0278379080196
london,4,1,55,7591,3216.3945098632507
london,4,1,55,633,800.143976248019
london,4,1,55,6960,622.5104842447776
london,4,1,55,7834,164.6982837268222
london,4,1,55,5663,949.6257591589778
london,4,1,55,2794,803.9451711797554
london,4,1,55,4521,595.0662329031026
london,4,1,55,4255,862.0432947284
london,4,1,55,8287,1459.0208684746613
london,4,1,55,491,828.2256485156448
london,4,1,55,6581,834.9364758599814
london,4,1,55,3865,781.7558280547302
london,4,1,55,3522,935.0300475050252
london,4,1,55,2298,852.9557838975691
london,4,1,55,3856,885.0380061494272
london,4,1,55,2956,2252.498456824888
london,4,1,55,4663,753.6551280180402
london,4,1,55,2772,3946.225546396453
london,4,1,55,42,74.6857972567755
london,4,1,55,4442,1164.9034759006395
london,4,1,55,4266,999.2863954731149
london,4,1,55,2974,948.5160067289311
london,4,1,55,1976,770.480527146596
london,4,1,55,1112,898.3468491546732
london,4,1,55,8654,1260.2810937366512
london,4,1,55,1297,104.94625092321145
london,4,1,55,8840,1208.7948366298372
london,4,1,55,5610,4096.098253870192
london,4,1,55,4092,806.9496760449557
london,4,1,55,6457,332.9049920599765
london,4,1,55,4930,1102.6899829188687
london,4,1,55,6359,849.7931143103866
london,4,1,55,3127,912.8116688781247
london,4,1,55,4605,763.970624141473
london,4,1,55,312,822.0020924774965
london,4,1,55,4408,3896.591402623948
london,4,1,55,6187,879.6948885836265
london,4,1,55,844,977.3501893166678
london,4,1,55,7111,856.9848186715592
london,4,1,55,1928,807.0949120532036
london,4,1,55,7261,930.567078922953
london,4,1,55,3469,1597.4417317920936
london,4,1,55,1050,913.3677686792389
london,4,1,55,1572,2303.0900700427915
london,4,1,55,7675,1048.3663386884455
london,4,1,55,4463,1204.4189383293608
london,4,1,55,2521,1137.5371425106407
london,4,1,55,6329,819.1806115468856
london,4,1,55,2227,1074.568803467019
london,4,1,55,6523,736.760790256895
london,4,1,55,3938,1069.2725416436654
london,4,1,55,4353,1237.6273198965257
london,4,1,55,5853,541.9266753586406
london,4,1,55,6163,666.695936684646
london,4,1,55,5328,82.02795153471172
london,4,1,55,1627,896.105115332286
london,4,1,55,3447,302.730953312678
london,4,1,55,604,156.76438347597298
london,4,1,55,7969,14837.403482020562
london,4,1,55,4558,989.968765330803
london,4,1,55,2607,1337.4730515488998
london,4,1,55,7175,1156.257349890128
london,4,1,55,5250,31.116373481487095
london,4,1,55,1831,2001.3122490930145
london,4,1,55,8394,828.4465514436185
london,4,1,55,3295,1433.0849159635604
london,4,1,55,4315,732.0825171190028
london,4,1,55,89,122.56113469638215
london,4,1,55,8775,189.9061508276052
london,4,1,55,9315,1273.0032850882058
london,4,1,55,4625,1277.637014222415
london,4,1,55,285,709.7757184593064
london,4,1,55,6440,1071.3392488002826
london,4,1,55,3456,298.495626603541
london,4,1,55,3998,718.6601533714248
london,4,1,55,4584,1425.140203136513
london,4,1,55,1610,1102.08137800812
london,4,1,55,2323,731.6474191049964
london,4,1,55,1259,933.3259493688505
london,4,1,55,8953,260.3147352514767
london,4,1,55,3751,1016.6119191271977
london,4,1,55,9440,1108.8135524422153
london,4,1,55,2641,3471.6153400491135
london,4,1,55,3201,3869.477448798434
london,4,1,55,5954,530.3249224819832
london,4,1,55,6801,1027.1460784874623
london,4,1,55,3112,1080.3694320946915
london,4,1,55,6292,167.98905708812376
london,4,1,55,983,744.7752217331451
london,4,1,55,6794,898.2238987441801
london,4,1,55,659,1144.3352338288958
london,4,1,55,7433,814.1801206047757
london,4,1,55,5065,1178.7502715146554
london,4,1,55,6404,1104.349654192913
london,4,1,55,448,1059.0764879915373
london,4,1,55,6701,778.2874124093506
london,4,1,55,1983,226.8626737195706
london,4,1,55,658,1182.4165432747866
london,4,1,55,6743,960.6071993035489
london,4,1,55,8171,491.47328012621875
london,4,1,55,3083,1047.3430930761808
london,4,1,55,4640,951.9400239719905
london,4,1,55,5412,127.26807917272345
london,4,1,55,33,100.6580214734894
london,4,1,55,4550,1210.3673217141782
london,4,1,55,5949,560.3122016191699
london,4,1,55,3959,375.87767060534077
london,4,1,55,3899,979.5282254761522
london,4,1,55,6370,287.5881760058203
london,4,1,55,5923,991.1889165620595
london,4,1,55,287,773.7031794384337
london,4,1,55,6902,2064.04432427277
london,4,1,55,2491,727.4195877136236
london,4,1,55,3572,1007.3065740999381
london,4,1,55,2012,792.5177046208207
london,4,1,55,5343,7.700633453361148
london,4,1,55,929,894.2042918966755
london,4,1,55,6034,277.5345551265439
london,4,1,55,325,1244.7955462602533
london,4,1,55,5636,849.5745196788837
london,4,1,55,1030,811.4405440466121
london,4,1,55,228,918.3438391991482
london,4,1,55,7370,1012.8230822896621
london,4,1,55,3995,773.8690652179739
london,4,1,55,2089,1873.3702419959664
london,4,1,55,3092,754.2177654911332
london,4,1,55,1936,723.2613760977396
london,4,1,55,6870,604.0159713963042
london,4,1,55,5788,1372.2559627202195
london,4,1,55,1055,1292.3677585500193
london,4,1,55,199,1084.154549473129
london,4,1,55,7341,838.8494257444456
london,4,1,55,2156,167.61675002062026
london,4,1,55,861,185.99709299758433
london,4,1,55,8666,1229.8662715298026
london,4,1,55,3225,906.8713379355938
london,4,1,55,1279,12095.797268499757
london,4,1,55,5737,1308.008650489949
london,4,1,55,7354,746.5179590940497
london,4,1,55,2662,740.5387690723617
london,4,1,55,1511,597.9754168622972
london,4,1,55,4535,971.2455966234361
london,4,1,55,6696,681.2847585862116
london,4,1,55,8360,275.33638195144727
london,4,1,55,1039,210.8208200449011
london,4,1,55,1092,909.4396999091285
london,4,1,55,1944,871.7284794251384
london,4,1,55,2144,937.8411893728368
london,4,1,55,4483,176.4461248228733
london,4,1,55,7131,820.489815462819
london,4,1,55,4011,964.4803880544423
london,4,1,55,198,1135.837068147816
london,4,1,55,6355,640.1966511720314
london,4,1,55,4094,821.9622704657543
london,4,1,55,8683,1017.9669503366996
london,4,1,55,5842,878.6871259071944
london,4,1,55,1114,999.1249076598041
london,4,1,55,4890,1196.0740672105114
london,4,1,55,4585,1202.7659402756613
london,4,1,55,9054,2871.547628314152
london,4,1,55,2384,658.9338066127897
london,4,1,55,1190,1107.3077468196977
london,4,1,55,910,1096.0671757069817
london,4,1,55,2944,411.03615868477954
london,4,1,55,7199,1132.5981005406359
london,4,1,55,2648,836.5495113823853
london,4,1,55,7055,379.10109202821957
london,4,1,55,4044,878.6056989996396
london,4,1,55,8599,912.1719052979205
london,4,1,55,1101,654.483166580202
london,4,1,55,3545,430.1622275305901
london,4,1,55,7714,1011.7649512042818
london,4,1,55,2827,1043.2198091367459
london,4,1,55,5495,1145.552218790718
london,4,1,55,1412,818.4123546496837
london,4,1,55,4569,293.93351307062426
london,4,1,55,2308,1108.0923930140516
london,4,1,55,6823,312.69373317170124
london,4,1,55,8917,1120.2296780437773
london,4,1,55,7301,1095.3571968045324
london,4,1,55,3931,1319.004437067027
london,4,1,55,370,589.5852344429635
london,4,1,55,4622,1251.1738964277552
london,4,1,55,4991,256.4969507400111
london,4,1,55,191,3315.851800107842
london,4,1,55,1283,7006.631282280624
london,4,1,55,328,1238.7896430021337
london,4,1,55,8015,1577.7190640451704
london,4,1,55,5532,1003.4783772803778
london,4,1,55,5467,847.0872882467913
london,4,1,55,6411,847.4533939571064
london,4,1,55,24,155.12537894053537
london,4,1,55,6305,381.57311625642376
london,4,1,55,6900,1828.2373005296517
london,4,1,55,3033,3258.5308745049742
london,4,1,55,5429,155.88382181201735
london,4,1,55,6839,532.8641080253176
london,4,1,55,4961,1232.6458786566063
london,4,1,55,7595,1078.519565370686
london,4,1,55,5749,836.3530436638981
london,4,1,55,6045,1455.547034935979
london,4,1,55,2060,775.3411336179361
london,4,1,55,7732,850.5406542383831
london,4,1,55,7515,826.5910503632617
london,4,1,55,4498,1413.041157705604
london,4,1,55,8998,928.1955251228349
london,4,1,55,5805,829.8849544668368
london,4,1,55,8364,536.6237285148694
london,4,1,55,1878,1088.3340160348794
london,4,1,55,3107,154.47812294221768
london,4,1,55,8098,91.0980645535996
london,4,1,55,6021,353.5374148032772
london,4,1,55,3108,194.28805923862365
london,4,1,55,2568,1183.9224403820913
london,4,1,55,4615,975.2697307929653
london,4,1,55,1684,745.9948259910149
london,4,1,55,2087,2929.5881086676513
london,4,1,55,7959,9182.308367053345
london,4,1,55,7393,592.6395645652782
london,4,1,55,5183,2959.7174580643127
london,4,1,55,8002,403.775219146731
london,4,1,55,9437,910.6153699029176
london,4,1,55,5690,450.07121285353867
london,4,1,55,6848,626.5621454397296
london,4,1,55,1702,865.473976856126
london,4,1,55,650,770.1804750565362
london,4,1,55,3996,906.6852230324524
london,4,1,55,2448,926.9403940061686
london,4,1,55,1487,1783.4555828929695
london,4,1,55,1672,963.9196275383691
london,4,1,55,8854,1138.950947445677
london,4,1,55,7423,1432.734909914048
london,4,1,55,6088,965.075086027454
london,4,1,55,527,244.6476350379008
london,4,1,55,8866,283.6090166193735
london,4,1,55,7196,888.9541257251608
london,4,1,55,8344,637.6348564545841
london,4,1,55,5184,2749.1352650457097
london,4,1,55,3816,798.1990273188184
london,4,1,55,2169,3077.352672256783
london,4,1,55,2387,952.0068486301602
london,4,1,55,2337,278.98605244830765
london,4,1,55,5637,842.4738513696517
london,4,1,55,3287,3794.558026920895
london,4,1,55,6229,983.4193534763784
london,4,1,55,3831,613.1456259339201
london,4,1,55,8909,1124.623409568288
london,4,1,55,406,1303.4415520701439
london,4,1,55,3351,848.0496684606678
london,4,1,55,4839,2941.676654936615
london,4,1,55,2191,679.9822151652259
london,4,1,55,9189,1180.0925926872344
london,4,1,55,172,708.291420009661
london,4,1,55,3339,899.0704602596006
london,4,1,55,4391,284.86869679669394
london,4,1,55,6210,186.43899729026924
london,4,1,55,3975,3337.399783363788
london,4,1,55,9055,2125.2309580602687
london,4,1,55,3839,1016.2339690246572
london,4,1,55,8240,1131.1435738209775
london,4,1,55,7966,7725.762676143997
london,4,1,55,742,984.6140029349172
london,4,1,55,6283,266.91071507884095
london,4,1,55,1998,4150.59974580826
london,4,1,55,2670,4.183772885097678
london,4,1,55,5820,738.7072170513803
london,4,1,55,5154,1091.426188292218
london,4,1,55,2160,142.02125528332004
london,4,1,55,8715,921.7418404160098
london,4,1,55,4210,882.9461397914314
london,4,1,55,5981,850.0489437003207
london,4,1,55,4748,369.25082244679476
london,4,1,55,4398,349.5596725446971
london,4,1,55,8032,1096.511882277898
london,4,1,55,4162,1442.2670898544538
london,4,1,55,8331,1006.469817184165
london,4,1,55,2878,1125.7784100026608
london,4,1,55,2181,613.1960729574347
london,4,1,55,4015,1662.9805399291993
london,4,1,55,7820,708.2426671800255
london,4,1,55,8566,899.6006148138433
london,4,1,55,9140,3097.389358735475
london,4,1,55,5734,990.5248254821462
london,4,1,55,210,701.8560945286649
london,4,1,55,6092,818.5808658285648
london,4,1,55,1746,837.7027458958701
london,4,1,55,5899,811.4716470995736
london,4,1,55,1591,644.5018399007537
london,4,1,55,3933,1068.3834010459982
london,4,1,55,7556,1023.9476091468479
london,4,1,55,8755,886.1932572700704
london,4,1,55,2022,643.0058328652268
london,4,1,55,7361,721.7113062124013
london,4,1,55,2123,1172.5479830935908
london,4,1,55,9118,163.58681075833204
london,4,1,55,3086,1051.1741402989333
london,4,1,55,6874,536.7996971949381
london,4,1,55,5640,806.8210854401726
london,4,1,55,8423,971.6168517492657
london,4,1,55,7075,904.1625349738035
london,4,1,55,278,2742.5409855377807
london,4,1,55,7939,4904.066587768101
london,4,1,55,5059,1294.7849663220004
london,4,1,55,8846,1165.8371297522724
london,4,1,55,9230,1170.4270256256202
london,4,1,55,2404,484.9379969437586
london,4,1,55,2414,143.2962098548796
london,4,1,55,335,1001.5856309702696
london,4,1,55,6557,541.4277282765031
london,4,1,55,8434,120.88155034167424
london,4,1,55,6113,314.82299776069937
london,4,1,55,9121,138.80322487982806
london,4,1,55,6315,1341.69508888794
london,4,1,55,5288,213.74654415656178
london,4,1,55,1510,602.726378807894
london,4,1,55,4718,853.5040877098653
london,4,1,55,5489,1001.7500632773801
london,4,1,55,5175,685.5289560202957
london,4,1,55,916,1110.542412346399
london,4,1,55,7167,809.1990500726085
london,4,1,55,4317,2120.470228488693
london,4,1,55,9008,967.3506483167769
london,4,1,55,6943,795.7739797531415
london,4,1,55,1144,962.9131941398898
london,4,1,55,8444,1119.889602007915
london,4,1,55,2875,1144.8014474180507
london,4,1,55,8670,1043.8232659459788
london,4,1,55,8049,787.4124739315283
london,4,1,55,9027,950.4516706289066
london,4,1,55,7171,1634.1730475116133
london,4,1,55,2962,893.9161961776165
london,4,1,55,9174,1050.0863965236472
london,4,1,55,3847,878.2351006105686
london,4,1,55,2836,781.8519404817774
london,4,1,55,6942,942.3904251426459
london,4,1,55,4775,1143.2078481483306
london,4,1,55,6191,722.0394902823782
london,4,1,55,6044,1716.873293680754
london,4,1,55,8799,1126.655268625156
london,4,1,55,9329,780.2535931575785
london,4,1,55,905,729.6917129530664
london,4,1,55,1542,897.4480180732355
london,4,1,55,1080,723.462491753126
london,4,1,55,989,723.017952504489
london,4,1,55,8426,698.276309546079
london,4,1,55,6977,124.69595328597148
london,4,1,55,4936,933.2256170909085
london,4,1,55,334,1031.2305735281723
london,4,1,55,7465,897.6272097140509
london,4,1,55,2155,200.7480895037986
london,4,1,55,5936,839.1595138620083
london,4,1,55,4283,1223.6097468845662
london,4,1,55,1705,848.1858888261128
london,4,1,55,938,930.7200459491811
london,4,1,55,762,1093.87977633994
london,4,1,55,7079,1133.3124790841903
london,4,1,55,5950,454.9694003222063
london,4,1,55,7780,1556.629541031706
london,4,1,55,1643,219.265354283955
london,4,1,55,8996,944.3879836498631
london,4,1,55,45,62.814274974548304
london,4,1,55,3264,873.7983655238278
london,4,1,55,1359,1045.8893976934587
london,4,1,55,4036,882.5934479383102
london,4,1,55,6296,327.93710778790154
london,4,1,55,7562,762.2337509697059
london,4,1,55,7028,983.5448628187645
london,4,1,55,7249,1938.408079948602
london,4,1,55,3021,155.2621074826749
london,4,1,55,1006,1111.513922030065
london,4,1,55,7817,975.6691074464688
london,4,1,55,272,1978.470832269557
london,4,1,55,2651,805.2278989458018
london,4,1,55,4150,493.90333607401845
london,4,1,55,9047,1895.3558281892883
london,4,1,55,248,999.89329011137
london,4,1,55,5493,1214.1751515807396
london,4,1,55,6389,932.8614858869163
london,4,1,55,8774,225.49703947086334
london,4,1,55,1922,833.5910867746463
london,4,1,55,6522,708.8370289418979
