cityname,i_o_length,prediction_horizon,grid_size,time_stamp,IC_temp
madrid,4,1,55,6195,11440.0
madrid,4,1,55,2067,49881.0
madrid,4,1,55,2390,3612.0
madrid,4,1,55,827,189814.0
madrid,4,1,55,8076,0
madrid,4,1,55,2797,38088.0
madrid,4,1,55,6949,0
madrid,4,1,55,8590,0
madrid,4,1,55,7574,10100.0
madrid,4,1,55,2039,0
madrid,4,1,55,472,0
madrid,4,1,55,891,7891.0
madrid,4,1,55,1779,0
madrid,4,1,55,7606,0
madrid,4,1,55,2042,0
madrid,4,1,55,307,82472.0
madrid,4,1,55,1300,0
madrid,4,1,55,2678,0
madrid,4,1,55,6915,0
madrid,4,1,55,7602,0
madrid,4,1,55,1421,0
madrid,4,1,55,1025,0
madrid,4,1,55,8788,32672.0
madrid,4,1,55,8143,5660.0
madrid,4,1,55,417,161000.0
madrid,4,1,55,2403,0
madrid,4,1,55,3699,0
madrid,4,1,55,2280,0
madrid,4,1,55,308,119184.0
madrid,4,1,55,1568,14457.5
madrid,4,1,55,6628,0
madrid,4,1,55,1690,198776.0
madrid,4,1,55,211,0
madrid,4,1,55,8570,0
madrid,4,1,55,4255,0
madrid,4,1,55,721,414822.0
madrid,4,1,55,2279,0
madrid,4,1,55,5246,0
madrid,4,1,55,899,0
madrid,4,1,55,4509,37698.0
madrid,4,1,55,1928,243201.25
madrid,4,1,55,5590,0
madrid,4,1,55,7251,193364.0
madrid,4,1,55,1534,146167.5
madrid,4,1,55,1898,0
madrid,4,1,55,440,0
madrid,4,1,55,5961,28270.0
madrid,4,1,55,2003,0
madrid,4,1,55,1678,0
madrid,4,1,55,8852,0
madrid,4,1,55,2843,0
madrid,4,1,55,8068,0
madrid,4,1,55,8337,24807.0
madrid,4,1,55,1922,0
madrid,4,1,55,1043,78032.0
madrid,4,1,55,7279,24498.0
madrid,4,1,55,2172,63161.75
madrid,4,1,55,5485,0
madrid,4,1,55,4709,0
madrid,4,1,55,2284,40860.0
madrid,4,1,55,8219,35642.0
madrid,4,1,55,7013,27570.0
madrid,4,1,55,1349,0
madrid,4,1,55,7593,0
madrid,4,1,55,1326,0
madrid,4,1,55,2784,0
madrid,4,1,55,4960,0
madrid,4,1,55,1385,0
madrid,4,1,55,4431,0
madrid,4,1,55,9008,0
madrid,4,1,55,6653,0
madrid,4,1,55,2243,0
madrid,4,1,55,8465,0
madrid,4,1,55,4764,50612.0
madrid,4,1,55,6757,0
madrid,4,1,55,7044,0
madrid,4,1,55,1550,49578.5
madrid,4,1,55,2969,0
madrid,4,1,55,219,117580.0
madrid,4,1,55,3599,0
madrid,4,1,55,3338,0
madrid,4,1,55,5153,0
madrid,4,1,55,4982,0
madrid,4,1,55,3400,40344.0
madrid,4,1,55,4588,53804.0
madrid,4,1,55,6219,26909.0
madrid,4,1,55,5955,10800.0
madrid,4,1,55,4092,13233.0
madrid,4,1,55,514,0
madrid,4,1,55,1895,0
madrid,4,1,55,7563,0
madrid,4,1,55,1000,0
madrid,4,1,55,3666,4436.0
madrid,4,1,55,1178,0
madrid,4,1,55,4641,0
madrid,4,1,55,8690,5472.0
madrid,4,1,55,1705,0
madrid,4,1,55,4343,0
madrid,4,1,55,8450,0
madrid,4,1,55,515,0
madrid,4,1,55,564,31116.0
madrid,4,1,55,1841,608196.0
madrid,4,1,55,6690,24792.0
madrid,4,1,55,425,0
madrid,4,1,55,405,7724.0
madrid,4,1,55,914,62469.0
madrid,4,1,55,2140,0
madrid,4,1,55,813,0
madrid,4,1,55,5263,45842.0
madrid,4,1,55,7862,0
madrid,4,1,55,7719,0
madrid,4,1,55,6842,0
madrid,4,1,55,5030,3084.0
madrid,4,1,55,577,0
madrid,4,1,55,7314,0
madrid,4,1,55,2885,65016.0
madrid,4,1,55,2814,0
madrid,4,1,55,2754,0
madrid,4,1,55,6748,0
madrid,4,1,55,8584,0
madrid,4,1,55,8174,9070.0
madrid,4,1,55,1255,261557.0
madrid,4,1,55,4510,0
madrid,4,1,55,7133,0
madrid,4,1,55,305,26856.0
madrid,4,1,55,2380,0
madrid,4,1,55,6129,0
madrid,4,1,55,3056,9268.0
madrid,4,1,55,7835,6545.0
madrid,4,1,55,8044,16275.0
madrid,4,1,55,2418,0
madrid,4,1,55,6010,0
madrid,4,1,55,5596,0
madrid,4,1,55,8212,0
madrid,4,1,55,1792,0
madrid,4,1,55,7717,0
madrid,4,1,55,7860,0
madrid,4,1,55,4626,0
madrid,4,1,55,6016,221642.0
madrid,4,1,55,4842,62470.0
madrid,4,1,55,3062,0
madrid,4,1,55,394,88252.0
madrid,4,1,55,2200,87653.0
madrid,4,1,55,3147,38453.0
madrid,4,1,55,5345,7460.0
madrid,4,1,55,3054,0
madrid,4,1,55,811,7925.0
madrid,4,1,55,6361,4177.0
madrid,4,1,55,4358,0
madrid,4,1,55,7014,33408.0
madrid,4,1,55,1718,157480.75
madrid,4,1,55,8631,8071.0
madrid,4,1,55,6727,65312.0
madrid,4,1,55,7427,0
madrid,4,1,55,918,0
madrid,4,1,55,1461,0
madrid,4,1,55,6144,0
madrid,4,1,55,6056,0
madrid,4,1,55,854,0
madrid,4,1,55,8782,1843.1851851851852
madrid,4,1,55,6978,0
madrid,4,1,55,3669,0
madrid,4,1,55,2853,19923.0
madrid,4,1,55,8287,16957.0
madrid,4,1,55,421,0
madrid,4,1,55,426,0
madrid,4,1,55,1881,0
madrid,4,1,55,4176,0
madrid,4,1,55,3992,33459.0
madrid,4,1,55,6136,21149.0
madrid,4,1,55,2679,1164.0
madrid,4,1,55,5116,0
madrid,4,1,55,2856,84375.0
madrid,4,1,55,663,0
madrid,4,1,55,590,3276.0
madrid,4,1,55,8874,24726.0
madrid,4,1,55,85,0
madrid,4,1,55,3007,0
madrid,4,1,55,8200,25484.0
madrid,4,1,55,6551,5693.0
madrid,4,1,55,5254,0
madrid,4,1,55,1086,0
madrid,4,1,55,1707,0
madrid,4,1,55,7329,60303.0
madrid,4,1,55,3636,0
madrid,4,1,55,8229,11719.0
madrid,4,1,55,7773,0
madrid,4,1,55,6724,13789.0
madrid,4,1,55,3026,28571.0
madrid,4,1,55,1957,0
madrid,4,1,55,3494,131929.0
madrid,4,1,55,4783,136439.0
madrid,4,1,55,403,0
madrid,4,1,55,2079,57590.75
madrid,4,1,55,6275,22237.0
madrid,4,1,55,5149,17625.0
madrid,4,1,55,5592,9194.0
madrid,4,1,55,2595,22895.0
madrid,4,1,55,8806,0
madrid,4,1,55,7069,90067.0
madrid,4,1,55,7359,63093.0
madrid,4,1,55,2763,0
madrid,4,1,55,6878,2388.0
madrid,4,1,55,4179,0
madrid,4,1,55,4736,0
madrid,4,1,55,1021,0
madrid,4,1,55,5700,27999.0
madrid,4,1,55,4573,0
madrid,4,1,55,4919,36958.0
madrid,4,1,55,7947,0
madrid,4,1,55,1915,563222.5
madrid,4,1,55,1051,116438.0
madrid,4,1,55,5448,850398.0
madrid,4,1,55,4586,14072.0
madrid,4,1,55,5661,0
madrid,4,1,55,6609,0
madrid,4,1,55,2989,108864.0
madrid,4,1,55,466,0
madrid,4,1,55,8067,0
madrid,4,1,55,7149,3553.0
madrid,4,1,55,7684,0
madrid,4,1,55,276,60954.0
madrid,4,1,55,6711,0
madrid,4,1,55,5183,55332.0
madrid,4,1,55,8435,0
madrid,4,1,55,8879,79980.25
madrid,4,1,55,6071,5613.0
madrid,4,1,55,6648,131087.5
madrid,4,1,55,8369,0
madrid,4,1,55,6875,0
madrid,4,1,55,8962,56027.77777777778
madrid,4,1,55,7642,0
madrid,4,1,55,5771,0
madrid,4,1,55,3605,4531.0
madrid,4,1,55,3258,0
madrid,4,1,55,1752,0
madrid,4,1,55,6736,133955.25
madrid,4,1,55,6667,308055.0
madrid,4,1,55,5487,0
madrid,4,1,55,6914,0
madrid,4,1,55,8816,66390.25
madrid,4,1,55,453,17772.0
madrid,4,1,55,7937,303038.0
madrid,4,1,55,6826,0
madrid,4,1,55,850,0
madrid,4,1,55,1907,517443.5
madrid,4,1,55,2479,0
madrid,4,1,55,2552,0
madrid,4,1,55,6264,0
madrid,4,1,55,2052,24354.0
madrid,4,1,55,3250,0
madrid,4,1,55,5465,7789.0
madrid,4,1,55,1882,0
madrid,4,1,55,6670,15183.0
madrid,4,1,55,2202,0
madrid,4,1,55,5652,0
madrid,4,1,55,6360,6107.0
madrid,4,1,55,619,31158.0
madrid,4,1,55,2743,0
madrid,4,1,55,8020,182389.0
madrid,4,1,55,6164,0
madrid,4,1,55,2375,218493.0
madrid,4,1,55,1973,147115.0
madrid,4,1,55,5003,14419.5
madrid,4,1,55,7793,0
madrid,4,1,55,8750,0
madrid,4,1,55,3866,30088.0
madrid,4,1,55,7775,0
madrid,4,1,55,3773,27996.0
madrid,4,1,55,5882,0
madrid,4,1,55,5057,3328.0
madrid,4,1,55,7647,2524.0
madrid,4,1,55,8864,3700.0
madrid,4,1,55,8046,8178.0
madrid,4,1,55,7268,7592.0
madrid,4,1,55,5452,28210.0
madrid,4,1,55,1893,0
madrid,4,1,55,6106,21557.0
madrid,4,1,55,5318,9040.0
madrid,4,1,55,4599,0
madrid,4,1,55,8406,63747.0
madrid,4,1,55,8592,0
madrid,4,1,55,5313,0
madrid,4,1,55,330,0
madrid,4,1,55,5895,0
madrid,4,1,55,8475,0
madrid,4,1,55,2145,0
madrid,4,1,55,8282,8357.0
madrid,4,1,55,8759,0
madrid,4,1,55,686,22248.0
madrid,4,1,55,1966,219266.5
madrid,4,1,55,6254,19758.0
madrid,4,1,55,617,0
madrid,4,1,55,8031,0
madrid,4,1,55,1313,249739.0
madrid,4,1,55,5846,17967.0
madrid,4,1,55,5097,3912.0
madrid,4,1,55,3043,0
madrid,4,1,55,1692,198970.75
madrid,4,1,55,3638,0
madrid,4,1,55,8279,0
madrid,4,1,55,7708,0
madrid,4,1,55,1852,0
madrid,4,1,55,2889,0
madrid,4,1,55,2537,0
madrid,4,1,55,1189,0
madrid,4,1,55,5068,3328.0
madrid,4,1,55,1748,477753.75
madrid,4,1,55,8676,10248.0
madrid,4,1,55,7654,16932.0
madrid,4,1,55,8933,0
madrid,4,1,55,3189,0
madrid,4,1,55,1469,107632.75
madrid,4,1,55,6075,0
madrid,4,1,55,1368,67280.0
madrid,4,1,55,950,34128.0
madrid,4,1,55,5257,0
madrid,4,1,55,3535,0
madrid,4,1,55,7506,75233.0
madrid,4,1,55,7335,129883.0
madrid,4,1,55,7087,0
madrid,4,1,55,3723,0
madrid,4,1,55,2998,0
madrid,4,1,55,34,0
madrid,4,1,55,6196,10176.0
madrid,4,1,55,8303,0
madrid,4,1,55,3684,0
madrid,4,1,55,3449,0
madrid,4,1,55,6432,0
madrid,4,1,55,470,0
madrid,4,1,55,3749,181276.0
madrid,4,1,55,7792,8264.0
madrid,4,1,55,7520,0
madrid,4,1,55,2043,0
madrid,4,1,55,5050,0
madrid,4,1,55,7159,79477.0
madrid,4,1,55,660,0
madrid,4,1,55,4348,0
madrid,4,1,55,8013,0
madrid,4,1,55,4711,0
madrid,4,1,55,8426,15806.0
madrid,4,1,55,50,154461.0
madrid,4,1,55,2955,0
madrid,4,1,55,5376,0
madrid,4,1,55,2610,0
madrid,4,1,55,7346,0
madrid,4,1,55,8680,0
madrid,4,1,55,5532,77676.0
madrid,4,1,55,1542,97678.0
madrid,4,1,55,7289,0
madrid,4,1,55,3180,0
madrid,4,1,55,1055,0
madrid,4,1,55,4029,9826.0
madrid,4,1,55,5627,0
madrid,4,1,55,4191,0
madrid,4,1,55,4697,28212.0
madrid,4,1,55,2774,0
madrid,4,1,55,5742,0
madrid,4,1,55,855,0
madrid,4,1,55,5568,0
madrid,4,1,55,6317,0
madrid,4,1,55,4880,0
madrid,4,1,55,1623,49291.75
madrid,4,1,55,8762,10248.0
madrid,4,1,55,7944,24048.0
madrid,4,1,55,2089,0
madrid,4,1,55,1972,97862.25
madrid,4,1,55,5571,0
madrid,4,1,55,2599,140138.0
madrid,4,1,55,5979,0
madrid,4,1,55,5433,17376.0
madrid,4,1,55,3162,0
madrid,4,1,55,1034,0
madrid,4,1,55,1123,0
madrid,4,1,55,3175,0
madrid,4,1,55,7812,0
madrid,4,1,55,5336,4600.0
madrid,4,1,55,4789,0
madrid,4,1,55,7259,0
madrid,4,1,55,7562,0
madrid,4,1,55,3918,0
madrid,4,1,55,7132,0
madrid,4,1,55,1666,0
madrid,4,1,55,5051,0
madrid,4,1,55,5301,74644.0
madrid,4,1,55,4258,0
madrid,4,1,55,4160,0
madrid,4,1,55,3848,19549.0
madrid,4,1,55,53,163086.0
madrid,4,1,55,7755,18653.0
madrid,4,1,55,6843,0
madrid,4,1,55,4057,9661.0
madrid,4,1,55,6866,0
madrid,4,1,55,5109,8294.0
madrid,4,1,55,2459,250439.0
madrid,4,1,55,8236,75304.0
madrid,4,1,55,4581,92460.0
madrid,4,1,55,7607,0
madrid,4,1,55,2066,49835.75
madrid,4,1,55,217,0
madrid,4,1,55,3205,23340.0
madrid,4,1,55,5163,0
madrid,4,1,55,5697,60276.0
madrid,4,1,55,533,94147.0
madrid,4,1,55,841,3344.0
madrid,4,1,55,7524,0
madrid,4,1,55,2295,19566.75
madrid,4,1,55,7949,0
madrid,4,1,55,5737,203235.0
madrid,4,1,55,2738,0
madrid,4,1,55,8634,32636.0
madrid,4,1,55,3331,0
madrid,4,1,55,7165,216768.0
madrid,4,1,55,1849,0
madrid,4,1,55,5555,0
madrid,4,1,55,4547,0
madrid,4,1,55,7559,0
madrid,4,1,55,121,0
madrid,4,1,55,3621,0
madrid,4,1,55,4498,76104.0
madrid,4,1,55,6694,8364.0
madrid,4,1,55,8810,0
madrid,4,1,55,5703,74799.0
madrid,4,1,55,560,0
madrid,4,1,55,1204,13782.5
madrid,4,1,55,890,36509.0
madrid,4,1,55,8500,0
madrid,4,1,55,5339,0
madrid,4,1,55,8255,334501.0
madrid,4,1,55,4278,0
madrid,4,1,55,3756,0
madrid,4,1,55,2110,0
madrid,4,1,55,1117,45720.0
madrid,4,1,55,5006,61940.0
madrid,4,1,55,3384,0
madrid,4,1,55,6295,36351.0
madrid,4,1,55,8966,167722.25
madrid,4,1,55,128,0
madrid,4,1,55,4189,14647.0
madrid,4,1,55,4774,0
madrid,4,1,55,604,53856.0
madrid,4,1,55,1981,50035.5
madrid,4,1,55,3368,6073.0
madrid,4,1,55,162,0
madrid,4,1,55,3834,29922.0
madrid,4,1,55,2809,0
madrid,4,1,55,3021,0
madrid,4,1,55,2986,0
madrid,4,1,55,2362,0
madrid,4,1,55,6515,0
madrid,4,1,55,5786,41572.0
madrid,4,1,55,8449,0
madrid,4,1,55,1899,0
madrid,4,1,55,6897,33059.0
madrid,4,1,55,1230,0
madrid,4,1,55,5251,0
madrid,4,1,55,4864,68226.0
madrid,4,1,55,118,0
madrid,4,1,55,6958,0
madrid,4,1,55,7076,61228.0
madrid,4,1,55,1780,0
madrid,4,1,55,1497,0
madrid,4,1,55,5925,0
madrid,4,1,55,170,0
madrid,4,1,55,4640,0
madrid,4,1,55,7172,0
madrid,4,1,55,6544,0
madrid,4,1,55,2939,14851.0
madrid,4,1,55,2020,73361.25
madrid,4,1,55,6089,0
madrid,4,1,55,6321,45590.0
madrid,4,1,55,2473,3900.0
madrid,4,1,55,2482,0
madrid,4,1,55,5359,42306.0
madrid,4,1,55,2867,5175.0
madrid,4,1,55,1225,168147.0
madrid,4,1,55,2371,72085.0
madrid,4,1,55,4302,0
madrid,4,1,55,4123,0
madrid,4,1,55,7106,0
madrid,4,1,55,6025,0
madrid,4,1,55,271,3344.0
madrid,4,1,55,8805,0
madrid,4,1,55,3096,0
madrid,4,1,55,1865,0
madrid,4,1,55,943,0
madrid,4,1,55,5369,0
madrid,4,1,55,4749,94985.0
madrid,4,1,55,7729,29142.0
madrid,4,1,55,7104,7272.0
madrid,4,1,55,4195,0
madrid,4,1,55,3824,0
madrid,4,1,55,6169,5135.0
madrid,4,1,55,5420,9195.0
madrid,4,1,55,8651,0
madrid,4,1,55,8989,332750.25
madrid,4,1,55,4260,0
madrid,4,1,55,8172,16664.0
madrid,4,1,55,5380,0
madrid,4,1,55,4481,8597.0
madrid,4,1,55,1751,0
madrid,4,1,55,6388,0
madrid,4,1,55,6669,15183.0
madrid,4,1,55,1993,57681.0
madrid,4,1,55,935,0
madrid,4,1,55,1693,173956.0
madrid,4,1,55,6910,0
madrid,4,1,55,2878,0
madrid,4,1,55,793,39438.0
madrid,4,1,55,4085,0
madrid,4,1,55,4538,0
madrid,4,1,55,8000,24568.0
madrid,4,1,55,5056,39684.0
madrid,4,1,55,223,211068.0
madrid,4,1,55,456,14393.0
madrid,4,1,55,7078,0
madrid,4,1,55,5696,22992.0
madrid,4,1,55,4374,6640.0
madrid,4,1,55,7990,0
madrid,4,1,55,2338,39544.0
madrid,4,1,55,4081,0
madrid,4,1,55,760,22738.0
madrid,4,1,55,6522,9264.0
madrid,4,1,55,1094,0
madrid,4,1,55,4346,0
madrid,4,1,55,5612,0
madrid,4,1,55,6810,13864.0
madrid,4,1,55,1057,0
madrid,4,1,55,1305,0
madrid,4,1,55,8441,67121.0
madrid,4,1,55,580,0
madrid,4,1,55,1281,3364.0
madrid,4,1,55,3142,9268.0
madrid,4,1,55,4273,0
madrid,4,1,55,4719,55849.0
madrid,4,1,55,2874,0
madrid,4,1,55,3093,0
madrid,4,1,55,1533,146092.0
madrid,4,1,55,1010,0
madrid,4,1,55,5154,0
madrid,4,1,55,1157,0
madrid,4,1,55,1911,0
madrid,4,1,55,1806,0
madrid,4,1,55,2766,7727.0
madrid,4,1,55,1664,0
madrid,4,1,55,3769,0
madrid,4,1,55,591,3276.0
madrid,4,1,55,5238,4629.0
madrid,4,1,55,6817,37962.0
madrid,4,1,55,7751,15850.0
madrid,4,1,55,1607,173671.0
madrid,4,1,55,725,0
madrid,4,1,55,4469,0
madrid,4,1,55,2916,0
madrid,4,1,55,1283,3448.75
madrid,4,1,55,6297,66464.0
madrid,4,1,55,5170,0
madrid,4,1,55,5388,10584.0
madrid,4,1,55,5128,3600.0
madrid,4,1,55,8811,0
madrid,4,1,55,955,34344.0
madrid,4,1,55,5269,60180.0
madrid,4,1,55,6128,0
madrid,4,1,55,6882,8880.0
madrid,4,1,55,1422,7006.0
madrid,4,1,55,7580,20005.0
madrid,4,1,55,5774,4543.0
madrid,4,1,55,1019,0
madrid,4,1,55,1681,0
madrid,4,1,55,8338,26707.0
madrid,4,1,55,1280,6728.0
madrid,4,1,55,618,22739.0
madrid,4,1,55,2234,0
madrid,4,1,55,7284,0
madrid,4,1,55,5187,43910.0
madrid,4,1,55,2453,15388.0
madrid,4,1,55,5366,56435.0
madrid,4,1,55,6682,0
madrid,4,1,55,3349,0
madrid,4,1,55,6584,0
madrid,4,1,55,105,99772.0
madrid,4,1,55,860,0
madrid,4,1,55,8496,14972.0
madrid,4,1,55,6312,7228.0
madrid,4,1,55,6231,0
madrid,4,1,55,2726,0
madrid,4,1,55,142,0
madrid,4,1,55,3711,0
madrid,4,1,55,4540,119323.0
madrid,4,1,55,1529,166707.25
madrid,4,1,55,5207,0
madrid,4,1,55,7079,0
madrid,4,1,55,1119,0
madrid,4,1,55,8602,0
madrid,4,1,55,962,24979.0
madrid,4,1,55,1472,27448.0
madrid,4,1,55,1235,17856.0
madrid,4,1,55,6390,50069.25
madrid,4,1,55,249,0
madrid,4,1,55,8959,5670.0
madrid,4,1,55,7613,48730.0
madrid,4,1,55,6582,15149.0
madrid,4,1,55,406,0
madrid,4,1,55,1721,455464.0
madrid,4,1,55,2023,0
madrid,4,1,55,3117,29097.0
madrid,4,1,55,385,0
madrid,4,1,55,1549,24754.5
madrid,4,1,55,4650,8527.0
madrid,4,1,55,5992,40490.0
madrid,4,1,55,4893,0
madrid,4,1,55,6852,0
madrid,4,1,55,824,94200.0
madrid,4,1,55,3296,34384.0
madrid,4,1,55,4280,0
madrid,4,1,55,2016,113419.25
madrid,4,1,55,4041,0
madrid,4,1,55,2226,0
madrid,4,1,55,1861,0
madrid,4,1,55,5012,68496.0
madrid,4,1,55,8217,0
madrid,4,1,55,4204,39792.0
madrid,4,1,55,3179,0
madrid,4,1,55,8513,25471.0
madrid,4,1,55,8121,0
madrid,4,1,55,6615,0
madrid,4,1,55,4100,15377.0
madrid,4,1,55,857,3612.0
madrid,4,1,55,2237,0
madrid,4,1,55,6536,4191.0
madrid,4,1,55,1848,0
madrid,4,1,55,2608,36001.0
madrid,4,1,55,2577,0
madrid,4,1,55,1669,0
madrid,4,1,55,4063,96048.0
madrid,4,1,55,664,0
madrid,4,1,55,4049,4346.0
madrid,4,1,55,6324,0
madrid,4,1,55,3523,24781.0
madrid,4,1,55,106,167046.0
madrid,4,1,55,4981,0
madrid,4,1,55,4874,68796.0
madrid,4,1,55,6756,0
madrid,4,1,55,2958,0
madrid,4,1,55,387,0
madrid,4,1,55,6414,0
madrid,4,1,55,1113,0
madrid,4,1,55,7898,10068.0
madrid,4,1,55,5405,12804.0
madrid,4,1,55,8725,0
madrid,4,1,55,8265,16736.0
madrid,4,1,55,1771,61430.5
madrid,4,1,55,3233,38457.0
madrid,4,1,55,5422,4600.0
madrid,4,1,55,5553,7870.0
madrid,4,1,55,1438,44378.75
madrid,4,1,55,3894,0
madrid,4,1,55,8149,83616.0
madrid,4,1,55,3023,0
madrid,4,1,55,8478,176107.0
madrid,4,1,55,7959,32435.0
madrid,4,1,55,7152,7118.0
madrid,4,1,55,3639,0
madrid,4,1,55,8221,26147.0
madrid,4,1,55,7217,0
madrid,4,1,55,7360,118386.0
madrid,4,1,55,2343,158979.0
madrid,4,1,55,3823,32790.0
madrid,4,1,55,136,88838.0
madrid,4,1,55,2598,90740.0
madrid,4,1,55,8156,0
madrid,4,1,55,8286,25388.0
madrid,4,1,55,4527,0
madrid,4,1,55,2602,238146.0
madrid,4,1,55,375,0
madrid,4,1,55,7854,6012.0
madrid,4,1,55,9,1666.0
madrid,4,1,55,3094,0
madrid,4,1,55,8767,0
madrid,4,1,55,4184,37687.0
madrid,4,1,55,8508,0
madrid,4,1,55,7823,0
madrid,4,1,55,6602,0
madrid,4,1,55,550,15861.0
madrid,4,1,55,3545,127545.0
madrid,4,1,55,1158,0
madrid,4,1,55,6185,7298.0
madrid,4,1,55,8536,0
madrid,4,1,55,8671,84194.25
madrid,4,1,55,4440,0
madrid,4,1,55,3656,0
madrid,4,1,55,3275,0
madrid,4,1,55,6412,288165.0
madrid,4,1,55,3423,11028.0
madrid,4,1,55,4321,86905.0
madrid,4,1,55,3228,9268.0
madrid,4,1,55,6459,87493.0
madrid,4,1,55,6944,0
madrid,4,1,55,294,0
madrid,4,1,55,4312,0
madrid,4,1,55,5302,66620.0
madrid,4,1,55,4200,3344.0
madrid,4,1,55,6739,24869.0
madrid,4,1,55,882,162752.0
madrid,4,1,55,2481,0
madrid,4,1,55,8437,16787.0
madrid,4,1,55,5095,0
madrid,4,1,55,3292,138423.0
madrid,4,1,55,710,155869.0
madrid,4,1,55,3476,0
madrid,4,1,55,3486,0
madrid,4,1,55,7103,20061.0
madrid,4,1,55,8873,9785.0
madrid,4,1,55,8448,0
madrid,4,1,55,5517,68723.0
madrid,4,1,55,4843,62470.0
madrid,4,1,55,1393,60595.0
madrid,4,1,55,4759,12369.0
madrid,4,1,55,2687,151594.0
madrid,4,1,55,8417,0
madrid,4,1,55,8411,0
madrid,4,1,55,5959,14204.0
madrid,4,1,55,5179,72182.0
madrid,4,1,55,2254,90437.0
madrid,4,1,55,8240,45539.0
madrid,4,1,55,5352,11756.0
madrid,4,1,55,5473,83694.0
madrid,4,1,55,5408,144249.0
madrid,4,1,55,8233,53819.0
madrid,4,1,55,5066,0
madrid,4,1,55,4900,0
madrid,4,1,55,4777,51864.0
madrid,4,1,55,1118,22668.0
madrid,4,1,55,3264,0
madrid,4,1,55,4824,0
madrid,4,1,55,5486,0
madrid,4,1,55,2136,0
madrid,4,1,55,8908,0
madrid,4,1,55,7273,43716.0
madrid,4,1,55,5889,35033.0
madrid,4,1,55,5401,0
madrid,4,1,55,7698,33294.0
madrid,4,1,55,805,29834.0
madrid,4,1,55,5892,23297.0
madrid,4,1,55,6650,113452.0
madrid,4,1,55,984,0
madrid,4,1,55,8299,0
madrid,4,1,55,2736,0
madrid,4,1,55,7916,0
madrid,4,1,55,2013,0
madrid,4,1,55,1167,174783.0
madrid,4,1,55,5763,23962.0
madrid,4,1,55,2915,0
madrid,4,1,55,6007,0
madrid,4,1,55,2484,0
madrid,4,1,55,1424,64455.0
madrid,4,1,55,7484,0
madrid,4,1,55,8206,0
madrid,4,1,55,7843,0
madrid,4,1,55,8708,259911.25
madrid,4,1,55,4257,0
madrid,4,1,55,5088,7441.75
madrid,4,1,55,5556,0
madrid,4,1,55,8463,0
madrid,4,1,55,7487,10521.0
madrid,4,1,55,3920,16463.0
madrid,4,1,55,5229,0
madrid,4,1,55,6316,0
madrid,4,1,55,8043,36833.0
madrid,4,1,55,4738,0
madrid,4,1,55,6864,18504.0
madrid,4,1,55,2671,0
madrid,4,1,55,91,0
madrid,4,1,55,5287,0
madrid,4,1,55,4231,13629.0
madrid,4,1,55,1585,49116.25
madrid,4,1,55,1146,0
madrid,4,1,55,5577,13408.0
madrid,4,1,55,3797,0
madrid,4,1,55,8385,0
madrid,4,1,55,501,0
madrid,4,1,55,4797,0
madrid,4,1,55,4368,0
madrid,4,1,55,3193,0
madrid,4,1,55,14,6791.999999999999
madrid,4,1,55,2951,41280.0
madrid,4,1,55,4691,29952.0
madrid,4,1,55,3551,0
madrid,4,1,55,5995,0
madrid,4,1,55,595,0
madrid,4,1,55,4946,9610.0
madrid,4,1,55,6153,0
madrid,4,1,55,4810,0
madrid,4,1,55,5130,14928.0
madrid,4,1,55,1045,63273.0
madrid,4,1,55,993,22528.0
madrid,4,1,55,2725,0
madrid,4,1,55,2993,112428.0
madrid,4,1,55,1759,44349.25
madrid,4,1,55,1047,25409.0
madrid,4,1,55,6336,3852.0
madrid,4,1,55,8085,24536.0
madrid,4,1,55,8881,11907.75
madrid,4,1,55,6642,123869.0
madrid,4,1,55,7234,3552.0
madrid,4,1,55,5978,0
madrid,4,1,55,9015,73754.25
madrid,4,1,55,5306,46302.0
madrid,4,1,55,8092,0
madrid,4,1,55,1728,0
madrid,4,1,55,7707,0
madrid,4,1,55,1769,27945.75
madrid,4,1,55,3635,0
madrid,4,1,55,4760,24962.0
madrid,4,1,55,4234,108612.0
madrid,4,1,55,5512,0
madrid,4,1,55,1031,0
madrid,4,1,55,1028,0
madrid,4,1,55,6339,11112.0
madrid,4,1,55,3965,0
madrid,4,1,55,5315,0
madrid,4,1,55,5032,0
madrid,4,1,55,4434,0
madrid,4,1,55,7557,0
madrid,4,1,55,872,69552.0
madrid,4,1,55,6879,2388.0
madrid,4,1,55,5988,10039.0
madrid,4,1,55,1038,42908.0
madrid,4,1,55,4920,71793.0
madrid,4,1,55,717,29296.0
madrid,4,1,55,2350,207048.0
madrid,4,1,55,1936,50481.0
madrid,4,1,55,1783,103715.5
madrid,4,1,55,4124,0
madrid,4,1,55,3960,4749.0
madrid,4,1,55,3174,0
madrid,4,1,55,547,0
madrid,4,1,55,8985,32684.0
madrid,4,1,55,5107,0
madrid,4,1,55,8040,16097.0
madrid,4,1,55,5457,0
madrid,4,1,55,7489,5297.0
madrid,4,1,55,7744,5712.0
madrid,4,1,55,6709,0
madrid,4,1,55,104,48764.0
madrid,4,1,55,5569,0
madrid,4,1,55,1960,0
madrid,4,1,55,7762,64327.0
madrid,4,1,55,4544,0
madrid,4,1,55,4286,0
madrid,4,1,55,7999,24559.0
madrid,4,1,55,1089,11931.0
madrid,4,1,55,4178,4196.0
madrid,4,1,55,711,189890.0
madrid,4,1,55,8,3331.0
