cityname,i_o_length,prediction_horizon,grid_size,thresh,config_cx_sample_whole_data,CSR_MP_no_thresh_mean,CSR_MP_no_thresh_median,CSR_MP_count_y_exceeding_r_x,CSR_MP_sum_y_exceeding_r_x_max,CSR_MP_sum_y_exceeding_r_x_mean,CSR_MP_sum_exp_y_exceeding_r_x_mean,CSR_MP_no_thresh_frac_mean_2,CSR_MP_no_thresh_frac_mean_2_exp,CSR_MP_no_thresh_frac_sum,CSR_PM_no_thresh_mean,CSR_PM_no_thresh_median,CSR_PM_count_y_exceeding_r_x,CSR_PM_sum_y_exceeding_r_x_max,CSR_PM_sum_y_exceeding_r_x_mean,CSR_PM_sum_exp_y_exceeding_r_x_mean,CSR_PM_no_thresh_frac_mean_2,CSR_PM_no_thresh_frac_mean_2_exp,CSR_PM_no_thresh_frac_sum,CSR_NM_no_thresh_mean,CSR_NM_no_thresh_median,CSR_NM_count_y_exceeding_r_x,CSR_NM_sum_y_exceeding_r_x_max,CSR_NM_sum_y_exceeding_r_x_mean,CSR_NM_sum_exp_y_exceeding_r_x_mean,CSR_NM_no_thresh_frac_mean_2,CSR_NM_no_thresh_frac_mean_2_exp,CSR_NM_no_thresh_frac_sum,CSR_GB_no_thresh_mean,CSR_GB_no_thresh_median,CSR_GB_count_y_exceeding_r_x,CSR_GB_sum_y_exceeding_r_x_max,CSR_GB_sum_y_exceeding_r_x_mean,CSR_GB_sum_exp_y_exceeding_r_x_mean,CSR_GB_no_thresh_frac_mean_2,CSR_GB_no_thresh_frac_mean_2_exp,CSR_GB_no_thresh_frac_sum,CSR_GB_red_by_grey_sum,CSR_NM_red_by_grey_sum,CSR_PM_red_by_grey_sum,CSR_MP_red_by_grey_sum
london,7,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1158.8475842800233,1093.9274193548385,5.3,4348738.75,1349.0672963296631,0.003249880134252484,1.0765859601964438,0.37033435523725083,1.015870040656448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68.58584078907326,NULL
london,8,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1177.0940596665453,1123.6363636363635,6.658,5377037.0,1339.6838332873663,0.002817687179438637,1.0765660984331207,0.36889814457515246,1.0298156896981312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89.65436856337871,NULL
madrid,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2998.2196194921335,2519.866935483871,6.672,16990432.684863683,4654.819607864961,0.0006488319028228373,1.3942653426341194,0.36080186003639425,1.1574461965105693,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,137.243411247408,NULL
madrid,4,2,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2952.7224040005003,2495.5181451612902,5.916,16189805.100694444,4405.9391466856805,0.0010210486465214842,1.350421158349128,0.3741913731958797,1.1344889321984606,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,133.2517142279753,NULL
madrid,4,3,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3153.15597634428,2544.7741935483873,8.184,22842095.5,4648.216457215355,0.0005719439753913022,1.405325432917969,0.3730593618081766,1.175662671405731,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,186.11901051249987,NULL
madrid,4,4,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2982.8767447801374,2461.8306451612902,8.524,25491865.102623455,4300.076033553957,0.0006768032781273403,1.5065709591054637,0.3798632892916118,1.2337270964817828,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,227.53872562508315,NULL
madrid,4,5,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3070.7541059251357,2487.6018983486547,8.524,25529731.191293724,4340.449080607648,0.0005651500177908971,1.5369295400329783,0.37732326857075227,1.2203020675617149,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,218.48855960717538,NULL
madrid,4,6,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3014.2147509684096,2479.717741935484,8.882,24709773.451131687,4212.600245374658,0.000623231197170961,1.6846555935911947,0.3741571944611153,1.3366898968298497,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,275.2950984470774,NULL
madrid,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3005.8702137772416,2601.935483870968,10.222,25619631.89499743,4397.44095972688,0.0005396833110739956,1.746413597849238,0.3630148995770913,1.3953131238777665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,315.0091042493465,NULL
madrid,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3137.8964478253724,2574.1048387096776,9.07,24009868.912830077,4120.989312411828,0.00035051369357640887,1.9367638106355762,0.3659242038361862,1.5091178528571987,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,345.2376064649365,NULL
melbourne,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,583.8673907945857,588.8629032258065,4.594,2283108.5,794.9156614899771,0.0027621588632497597,1.1078231097135975,0.36532263370780754,1.0419722125827469,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73.01926926878669,NULL
melbourne,4,2,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,576.5414196858966,559.6129032258065,4.672,2273228.0,774.8903484308231,0.0028574277475381387,1.1053357258864893,0.37050975788127355,1.033890944458968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76.22560857181041,NULL
melbourne,4,3,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,605.2212324254778,592.616568914956,4.894,2575386.5,795.0190865502481,0.0035588745101498634,1.1486990584369787,0.36229079931894526,1.0623418328546992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.30312626908376,NULL
melbourne,4,4,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,598.9429697697917,576.9778225806451,6.93,3522894.5,795.8464649555867,0.002441757142199923,1.1930206271093418,0.35536389608769514,1.1026899853694714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115.51401834097315,NULL
melbourne,4,5,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,606.8430209441545,592.1573327359617,6.508,3415816.25,790.8385484843946,0.002927279802845844,1.1490942205230295,0.3651021193627774,1.0667558867744693,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.18839326167503,NULL
melbourne,4,6,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,612.4014257301017,603.4516129032259,7.71,3899761.0,778.0008851346186,0.0030799870527689075,1.1930992382214671,0.35724944713841056,1.0956477781908391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131.64380221888362,NULL
melbourne,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,613.6299224567988,602.6774193548388,7.55,3964228.0,776.054400404486,0.002265283128148944,1.1885366556743575,0.3645249256502948,1.086429337588335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,132.04269218387134,NULL
melbourne,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,611.214335656896,593.5967741935484,7.968,4063556.25,772.1077939130016,0.0027513110788711216,1.221533435445072,0.36056970858881854,1.1095018352624864,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,143.23876988996503,NULL
london,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1023.5388811060462,1008.741935483871,4.036,3208189.0,1256.1186484055115,0.0033832808669170215,1.078486102236498,0.3682934767744066,1.021246816891509,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.43753611105677,NULL
london,4,2,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1038.8083420289388,1014.5564516129032,4.794,3876238.0,1251.4885546943867,0.0030260175081405507,1.0820711734088708,0.36674502597630426,1.026587160572086,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.19969641738493,NULL
london,4,3,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1042.1923632114087,1009.3306451612904,6.118,4646107.0,1244.7179577148286,0.0032465974766299056,1.0929780006999357,0.3694928921504636,1.0337823463952378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83.38549889996884,NULL
london,4,4,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1060.7007828540904,1018.9758064516129,5.806,4592672.0,1268.858319436896,0.002418504886326484,1.0874960926069084,0.3697627814373355,1.0243301305587291,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80.41573360326637,NULL
london,4,5,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1058.1989647537039,1021.0483870967741,6.066,4655427.5,1249.5010428206297,0.002432700118978958,1.1055559630964664,0.37006911380574253,1.0344858197766433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89.67180599658309,NULL
london,4,6,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1060.7906009400904,1023.5725806451612,5.784,4459386.75,1238.938911226504,0.0016125138357804744,1.1135462290222058,0.3695424068623746,1.035769617626226,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86.04328312592456,NULL
london,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1067.441929026033,1028.1693548387098,6.818,5101895.0,1244.447531151337,0.0022215651669892666,1.137898287413852,0.3626253666744155,1.0601854164072324,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100.17170900330758,NULL
london,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1076.2473491156743,1027.2600806451612,6.134,4806513.0,1218.7413804870723,0.003306923279192464,1.1511336069421523,0.3633114354247522,1.060541380231231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94.8203423025922,NULL
madrid,4,1,25,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,908.9245737973314,837.6532258064517,7.914,5883970.074074075,1218.370418507903,0.0020123940596825495,1.425873516288157,0.37175760822036896,1.2216985910151141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210.21475952948327,NULL
melbourne,4,1,25,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,225.09326707456665,225.3933691756272,5.678,1133483.25,319.2647837959774,0.005741108395044901,1.2031163975339654,0.3580948463945103,1.1076017226714094,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110.45851339099046,NULL
london,4,1,25,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,805.8386536744143,835.3467741935484,7.63,4090043.5,995.8991068567992,0.0023660748002482168,1.3008696335637897,0.3424265109384764,1.1730484097986273,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,141.45125367372484,NULL
madrid,4,1,35,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1491.3305427217608,1450.5403225806451,3.916,5776999.444444444,2085.080256431506,0.001191830608817916,1.5504966200323211,0.3782889908815139,1.1015738412476757,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83.39416515490439,NULL
melbourne,4,1,35,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,400.1435392130641,388.76612903225805,5.744,1985674.4444444445,557.5304019932762,0.004818425506813868,1.1553852371954585,0.3646530845575904,1.075906548501731,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.7905244518537,NULL
london,4,1,35,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,833.5951719532362,866.5282258064516,5.7,3312526.4074074076,1009.7380303379683,0.002793045180568494,1.1249899658149667,0.364858929276273,1.0441827158901091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78.81113922066407,NULL
madrid,4,1,45,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2134.1825046283375,1674.7620967741937,4.768,8127008.648794074,3292.0355297300234,0.0013882990501550916,1.2401302992386258,0.3790654548375727,1.0733343107678734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99.36416454831712,NULL
melbourne,4,1,45,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,525.4697230270854,498.52150537634407,4.274,2013664.75,730.1384504205241,0.0038651789922747,1.1331239559237247,0.3629659371478204,1.055476383135802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77.43001149562899,NULL
london,4,1,45,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,990.798339918986,978.5806451612902,4.588,3362324.5,1218.4477627510942,0.0030663456182994414,1.083079273010233,0.36863426221148676,1.0316936472410605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68.34996143042281,NULL
madrid,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2986.802159197784,2541.1774193548385,5.718,15635667.923568245,4387.311053556516,0.0006280621373865216,1.313901112862869,0.3670133595101809,1.1290976073470727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123.32374613567757,NULL
melbourne,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,586.9721694958615,583.7177419354839,4.744,2367955.75,795.3878602132892,0.0030009284727191866,1.0978148047680993,0.36834386449414347,1.0343984496703607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77.94546982566439,NULL
london,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1043.923447188365,1001.2943548387096,4.268,3314638.0,1265.1034493691848,0.002416058865359463,1.070406222131899,0.3682943548699865,1.0213670761804485,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.83109285842529,NULL
madrid,4,1,65,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4486.45139485797,2478.9939516129034,6.122,25035443.194444448,7958.259944343628,0.0008959610536071567,1.2629653555217424,0.36983201736891974,1.092008014081135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116.36478498182254,NULL
melbourne,4,1,65,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,656.9842316760879,639.741935483871,4.076,2326144.638888889,882.2310712418891,0.003033524237338693,1.074807873293882,0.37282361979439416,1.0140207774765113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.30578388490444,NULL
london,4,1,65,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1198.0332791482342,1119.4193548387098,4.21,4243779.5,1509.6725071478766,0.0022516987121658427,1.0697228748409182,0.36670608260995424,1.0230751936546685,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.85608214276874,NULL
madrid,4,1,75,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5667.912802568625,2987.4415322580644,4.064,32598349.01851852,10392.818978233221,0.0005798338134220551,1.3577595733400787,0.36412446394771963,1.1243192800732602,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89.67336346745344,NULL
melbourne,4,1,75,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,727.544764860708,712.4758064516129,4.106,2295628.222222222,897.1987424526211,0.0037838134812718314,1.0567810089734249,0.36690489686237204,1.0138610904312824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.37461451839158,NULL
london,4,1,75,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1201.0329737632871,1115.6972382836275,3.974,3941965.0,1465.3293920492288,0.0022358988337627056,1.068441451295837,0.3676728646667556,1.023038631455182,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53.90113294047344,NULL
madrid,4,1,85,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5821.986564083297,3439.5201612903224,4.382,26380517.685185187,10033.96502559395,0.0006130190941583609,1.3945744138711906,0.3766604345342522,1.158941620494086,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,96.60789354154704,NULL
melbourne,4,1,85,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,821.7765196862832,785.4516129032259,4.396,2812448.0,983.6026208970451,0.005267044752580987,1.0423043052426686,0.36735130810416705,1.0108955483901616,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.13566425767769,NULL
london,4,1,85,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1316.3313736214634,1210.3709677419356,3.552,3653830.0,1625.9978596379888,0.001958307747834917,1.059190942816529,0.3706581947290457,1.010511086493533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.19010326710701,NULL
madrid,4,1,95,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9139.201245391641,5230.734631771151,3.668,49099507.0,18170.7303393927,0.00027932289401233436,1.6939567934314783,0.38251788571077705,1.1932560337042344,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131.57050664249192,NULL
melbourne,4,1,95,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,792.2044535089615,752.9697580645161,4.528,2854519.5185185187,977.2044543046036,0.00403365117979468,1.0550982979609644,0.36940521044043817,1.0134519690404031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.783676282654945,NULL
london,4,1,95,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1280.9775541272932,1192.032258064516,3.234,3329746.5,1563.1908553161734,0.0023222424542079663,1.059887926816385,0.37064481315288955,1.012010382736643,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43.42961936941394,NULL
madrid,4,1,105,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7535.994833024855,3973.322580645161,4.266,44022162.96296296,16663.83197026629,0.00041971883564939644,1.587263107170022,0.3853603178426829,1.1718303691607594,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,141.82438419494588,NULL
melbourne,4,1,105,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,836.0528164712656,784.8467741935483,3.888,2376023.203703704,1008.2655087759252,0.0049898991669446,1.0289561747170601,0.370956416800645,1.0009894243775694,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.8498563172736,NULL
london,4,1,105,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1313.708423797651,1255.9576612903224,3.794,4030531.0,1602.7805719994428,0.0027990935675342977,1.0483755329146012,0.3704859299293081,1.0088929246559983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.129024388645846,NULL
madrid,1,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2094.52731284535,1715.1068548387098,2.578,6605461.851851852,3339.5023864763416,0.0013686796312419064,1.2533913586931014,0.37389975072216564,1.045901524505601,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.542443559221994,NULL
madrid,2,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2295.73858445731,1980.8951612903224,3.318,6915456.814814815,3487.2940872135187,0.0018504821995816542,1.195388079338211,0.37677483975739356,1.0432796963777498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67.69960518598518,NULL
madrid,3,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2809.225673014685,2314.167338709677,4.216,11188727.0,4292.62836407225,0.0007304303727632557,1.3328430144306835,0.37161176457587486,1.1188483683630546,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86.15480068204532,NULL
madrid,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2971.033226971551,2532.9112903225805,5.992,15356436.777777778,4458.511923385165,0.0014372641295356155,1.3811850066500733,0.358633282992086,1.1541104679813912,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,124.19176321960802,NULL
madrid,5,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3050.3788162746373,2667.657258064516,5.962,16784373.5,4538.837004483221,0.000827229846054994,1.3955405588837808,0.36307466004754807,1.1520025901980724,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,129.95414424052166,NULL
madrid,6,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3445.872803984914,2765.6129032258063,7.158,24803003.38884602,5086.529209931163,0.000639416849341371,1.4437723716708355,0.3661952841689122,1.2062514568163376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,173.39027501609274,NULL
madrid,7,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3414.234300098909,2932.546370967742,7.224,22266108.74074074,4896.335572468945,0.00040897941638651003,1.4644849681474896,0.3718049282201313,1.2176092793952795,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,191.57780956661765,NULL
madrid,8,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3692.535452837114,3056.2258064516127,9.602,26551805.75,5144.419848405376,0.0004144164842231474,1.495830365437193,0.36371876635797185,1.2700501501865993,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,235.24527038121192,NULL
